,order_id,order_date,customer_id,product_id,store_id,sales_channel,quantity,unit_price,discount_pct,total_amount,store_missing_flag,cost_price,profit
968,O00929,2025-10-04,C0683,P0352,930.0,Online,3,289.95,0.05,826.36,0,191.55,251.70999999999992
969,O00930,2025-07-09,C0588,P0405,931.0,Online,1,226.02,0.1,203.42,0,114.67,88.74999999999999
970,O00931,2025-04-19,C0756,P0267,932.0,In-Store,2,349.07,0.1,628.33,0,193.29,241.75000000000006
971,O00932,2024-08-30,C0781,P1086,933.0,In-Store,2,80.63,0.0,161.26,0,69.87,21.519999999999982
972,O00933,2024-07-06,C0636,P0133,934.0,Online,1,50.24,0.0,50.24,0,28.1,22.14
973,O00934,2024-07-06,C0054,P0678,935.0,In-Store,2,109.85,0.1,197.73,0,74.79,48.14999999999998
974,O00935,2025-06-28,C0154,P0436,936.0,In-Store,1,141.0,0.1,126.9,0,79.85,47.05000000000001
975,O00936,2025-04-01,C0323,P1194,937.0,In-Store,2,50.75,0.2,81.2,0,33.5,14.200000000000003
976,O00937,2025-11-16,C0179,P0593,938.0,In-Store,2,71.58,0.05,136.0,0,37.74,60.519999999999996
977,O00938,2025-03-15,C0155,P0334,939.0,In-Store,2,135.83,0.2,217.33,0,118.75,-20.169999999999987
978,O00939,2025-03-17,C0565,P0961,940.0,In-Store,3,123.39,0.05,351.66,0,100.83,49.170000000000016
979,O00940,2024-07-04,C0679,P0300,941.0,In-Store,2,138.12,0.0,276.24,0,75.85,124.54000000000002
980,O00941,2024-09-13,C0390,P0968,942.0,In-Store,2,177.96,0.0,355.92,0,113.75,128.42000000000002
981,O00942,2025-01-05,C0371,P0903,943.0,In-Store,1,221.79,0.2,177.43,0,165.61,11.819999999999993
982,O00943,2024-09-14,C0503,P1160,944.0,In-Store,1,153.34,0.0,153.34,0,86.93,66.41
983,O00944,2025-01-03,C0070,P0362,945.0,Online,3,149.41,0.1,403.41,0,85.59,146.64000000000004
984,O00945,2025-08-10,C0153,P0227,946.0,In-Store,3,252.06,0.05,718.37,0,156.48,248.93000000000006
985,O00946,2025-04-03,C0328,P0598,947.0,In-Store,1,169.19,0.0,169.19,0,93.0,76.19
986,O00947,2024-10-10,C0506,P0032,948.0,In-Store,2,175.11,0.2,280.18,0,135.45,9.28000000000003
987,O00948,2025-06-23,C0373,P0517,949.0,Online,1,203.43,0.1,183.09,0,172.69,10.400000000000006
988,O00949,2024-12-12,C0024,P1002,950.0,In-Store,3,97.52,0.0,292.56,0,69.45,84.20999999999998
989,O00950,2024-07-02,C0717,P0627,951.0,Online,2,122.0,0.2,195.2,0,65.64,63.91999999999999
990,O00951,2024-05-29,C0279,P0938,952.0,In-Store,3,186.04,0.0,558.12,0,112.02,222.06
991,O00952,2024-04-16,C0639,P0021,953.0,In-Store,1,77.31,0.1,69.58,0,62.23,7.350000000000001
992,O00953,2025-12-21,C0481,P0778,954.0,In-Store,1,49.55,0.1,44.59,0,25.13,19.460000000000004
993,O00954,2025-12-09,C0343,P0751,955.0,In-Store,2,186.43,0.2,298.29,0,165.31,-32.329999999999984
994,O00955,2024-06-16,C0350,P0271,956.0,In-Store,2,26.58,0.1,47.84,0,21.36,5.1200000000000045
995,O00956,2025-04-09,C0500,P0576,957.0,Online,1,323.53,0.2,258.82,0,179.67,79.15
996,O00957,2025-01-21,C0086,P0652,958.0,In-Store,1,171.03,0.0,171.03,0,96.8,74.23
997,O00958,2025-03-27,C0131,P0219,959.0,Online,2,125.63,0.05,238.7,0,73.95,90.79999999999998
998,O00959,2025-08-23,C0157,P1171,960.0,In-Store,2,230.62,0.0,461.24,0,185.92,89.40000000000003
999,O00960,2024-04-25,C0009,P0027,961.0,In-Store,1,236.79,0.0,236.79,0,189.64,47.150000000000006
1000,O00961,2025-05-10,C0641,P0943,962.0,In-Store,3,181.12,0.0,543.36,0,104.17,230.85000000000002
1001,O00962,2025-05-20,C0057,P0284,963.0,Online,3,19.54,0.0,58.62,0,13.49,18.15
1002,O00963,2024-05-03,C0735,P0187,964.0,Online,2,246.22,0.05,467.82,0,161.83,144.15999999999997
1003,O00964,2024-06-30,C0734,P0162,965.0,In-Store,2,252.67,0.05,480.07,0,171.92,136.23000000000002
1004,O00965,2025-02-26,C0202,P1014,966.0,In-Store,2,184.27,0.2,294.83,0,155.05,-15.270000000000039
1005,O00966,2025-07-19,C0692,P0528,967.0,In-Store,1,102.08,0.2,81.66,0,65.43,16.22999999999999
1006,O00966,2025-07-19,C0692,P0528,967.0,In-Store,1,102.08,0.2,81.66,0,65.43,16.22999999999999
1007,O00967,2024-07-05,C0006,P0162,968.0,Online,2,252.67,0.05,480.07,0,171.92,136.23000000000002
1008,O00968,2025-11-08,C0555,P1178,969.0,In-Store,1,63.25,0.0,63.25,0,33.85,29.4
1009,O00969,2025-01-28,C0077,P0385,970.0,Online,2,158.79,0.1,285.82,0,105.08,75.66
1010,O00970,2025-01-28,C0233,P0332,971.0,In-Store,1,159.7,0.1,143.73,0,102.16,41.56999999999999
1011,O00971,2024-06-26,C0518,P0584,972.0,Online,3,90.01,0.1,243.03,0,71.45,28.67999999999998
1012,O00972,2025-04-05,C0753,P0493,973.0,In-Store,1,178.11,0.1,160.3,0,108.79,51.510000000000005
1013,O00973,2025-05-05,C0165,P0132,974.0,Online,1,63.3,0.2,50.64,0,34.59,16.049999999999997
1014,O00974,2025-04-09,C0750,P0123,975.0,In-Store,1,159.16,0.2,127.33,0,112.93,14.399999999999991
1015,O00975,2025-02-02,C0782,P0913,976.0,Online,1,211.23,0.0,211.23,0,105.93,105.29999999999998
1016,O00976,2024-05-30,C0789,P0740,977.0,In-Store,3,149.47,0.0,448.41,0,110.35,117.36000000000007
1017,O00976,2024-05-30,C0789,P0740,977.0,In-Store,3,149.47,0.0,448.41,0,110.35,117.36000000000007
1018,O00977,2025-02-07,C0744,P0653,978.0,In-Store,1,62.89,0.2,50.31,0,48.34,1.9699999999999989
1019,O00978,2024-05-25,C0307,P1001,979.0,In-Store,3,125.39,0.05,357.36,0,71.57,142.65000000000003
1020,O00979,2025-02-03,C0174,P0087,980.0,In-Store,2,222.39,0.2,355.82,0,183.91,-12.0
1021,O00980,2024-07-12,C0332,P0825,981.0,In-Store,1,138.88,0.2,111.1,0,97.93,13.169999999999987
1022,O00981,2025-09-29,C0145,P0789,982.0,In-Store,1,77.75,0.05,73.86,0,47.24,26.619999999999997
1023,O00982,2025-05-04,C0390,P0305,983.0,In-Store,3,89.57,0.2,214.97,0,66.31,16.039999999999992
1024,O00983,2024-11-22,C0677,P0353,984.0,Online,1,157.81,0.05,149.92,0,123.96,25.959999999999994
1025,O00984,2024-06-25,C0016,P0801,985.0,In-Store,1,38.24,0.1,34.42,0,25.78,8.64
1026,O00985,2025-12-25,C0509,P0803,986.0,Online,3,180.46,0.1,487.24,0,112.66,149.26
1027,O00986,2025-04-10,C0498,P1022,987.0,In-Store,2,146.67,0.05,278.67,0,116.95,44.77000000000001
1028,O00987,2025-06-11,C0681,P0122,988.0,In-Store,1,83.05,0.0,83.05,0,48.21,34.839999999999996
1029,O00988,2024-07-27,C0722,P0976,989.0,In-Store,2,290.2,0.05,551.38,0,146.74,257.9
1030,O00989,2024-11-08,C0506,P0443,990.0,In-Store,1,283.37,0.1,255.03,0,188.88,66.15
1031,O00990,2025-04-12,C0346,P0636,991.0,In-Store,3,168.98,0.0,506.94,0,119.44,148.62
1032,O00991,2025-02-09,C0542,P0577,992.0,In-Store,3,309.01,0.05,880.68,0,154.53,417.0899999999999
1033,O00992,2025-07-01,C0484,P0129,993.0,Online,2,27.78,0.1,50.0,0,25.0,0.0
1034,O00993,2025-03-08,C0214,P0668,994.0,In-Store,2,153.87,0.1,276.97,0,89.56,97.85000000000002
1035,O00994,2025-01-31,C0487,P0574,995.0,In-Store,3,224.11,0.1,605.1,0,157.47,132.69000000000005
1036,O00995,2025-06-26,C0130,P0659,996.0,In-Store,1,218.6,0.05,207.67,0,173.17,34.5
1037,O00996,2025-02-02,C0624,P0485,997.0,In-Store,1,23.82,0.2,19.06,0,21.12,-2.0600000000000023
1038,O00997,2024-05-02,C0019,P0641,998.0,In-Store,2,240.92,0.2,385.47,0,123.63,138.21000000000004
1039,O00998,2025-02-15,C0638,P0658,999.0,Online,4,136.72,0.2,437.5,0,84.79,98.33999999999997
1040,O00999,2024-06-18,C0745,P0544,1000.0,Online,1,312.32,0.2,249.86,0,173.88,75.98000000000002
1041,O01000,2024-07-16,C0698,P0565,1001.0,In-Store,1,129.36,0.0,129.36,0,77.59,51.77000000000001
1042,O01001,2025-01-18,C0228,P0006,1002.0,In-Store,2,233.12,0.2,372.99,0,147.3,78.38999999999999
1043,O01002,2024-12-31,C0396,P0558,1003.0,In-Store,1,178.04,0.1,160.24,0,95.35,64.89000000000001
1044,O01003,2024-12-28,C0549,P0409,1004.0,In-Store,1,263.72,0.05,250.53,0,161.91,88.62
1045,O01004,2024-04-12,C0611,P0246,1005.0,Online,3,40.0,0.0,120.0,0,34.44,16.680000000000007
1046,O01005,2024-05-18,C0199,P1072,1006.0,In-Store,4,200.65,0.05,762.47,0,138.28,209.35000000000002
1047,O01006,2024-04-28,C0433,P0022,1007.0,Online,2,124.36,0.05,236.28,0,104.0,28.28
1048,O01007,2025-02-17,C0025,P0059,1008.0,In-Store,1,37.27,0.2,29.82,0,19.67,10.149999999999999
1049,O01008,2024-10-29,C0476,P0302,1009.0,In-Store,1,32.61,0.05,30.98,0,18.11,12.870000000000001
1050,O01009,2025-06-17,C0776,P0643,1010.0,Online,2,252.43,0.1,454.37,0,137.05,180.26999999999998
1051,O01010,2025-11-10,C0202,P0928,1011.0,Online,3,175.55,0.05,500.32,0,114.06,158.14
1052,O01011,2025-01-20,C0017,P0253,1012.0,Online,2,284.82,0.1,512.68,0,142.99,226.69999999999993
1053,O01012,2024-11-14,C0377,P0290,1013.0,In-Store,1,209.97,0.2,167.98,0,105.5,62.47999999999999
1054,O01013,2025-04-25,C0643,P0889,1014.0,In-Store,1,13.19,0.05,12.53,0,9.16,3.369999999999999
1055,O01014,2025-01-23,C0778,P0070,1015.0,In-Store,1,235.0,0.0,235.0,0,176.02,58.97999999999999
1056,O01015,2024-11-11,C0057,P0270,1016.0,In-Store,2,245.33,0.0,490.66,0,130.03,230.60000000000002
1057,O01016,2024-05-02,C0104,P1070,1017.0,Online,2,20.86,0.05,39.63,0,15.59,8.450000000000003
1058,O01017,2025-08-24,C0368,P0731,1018.0,In-Store,1,138.18,0.1,124.36,0,113.54,10.819999999999993
1059,O01018,2024-09-16,C0504,P0820,1019.0,In-Store,3,310.73,0.2,745.75,0,193.38,165.61
1060,O01019,2025-07-26,C0405,P0317,1020.0,In-Store,2,171.54,0.05,325.93,0,89.36,147.21
1061,O01020,2025-01-04,C0118,P0534,1021.0,Online,3,53.64,0.0,160.92,0,29.75,71.66999999999999
1062,O01021,2025-01-07,C0571,P0049,1022.0,Online,1,186.29,0.05,176.98,0,135.98,41.0
1063,O01022,2024-09-14,C0043,P0448,1023.0,In-Store,1,117.04,0.05,111.19,0,101.16,10.030000000000001
1064,O01023,2024-05-14,C0140,P1025,1024.0,In-Store,1,121.03,0.2,96.82,0,65.93,30.889999999999986
1065,O01024,2024-06-17,C0783,P0593,1025.0,In-Store,2,71.58,0.2,114.53,0,37.74,39.05
1066,O01025,2025-04-01,C0041,P0409,1026.0,In-Store,3,263.72,0.05,751.6,0,161.91,265.87
1067,O01026,2025-04-23,C0007,P0715,1027.0,In-Store,2,377.17,0.1,678.91,0,196.0,286.90999999999997
1068,O01027,2025-07-30,C0168,P0813,1028.0,Online,1,126.97,0.0,126.97,0,75.15,51.81999999999999
1069,O01028,2025-02-06,C0762,P0576,1029.0,Online,1,323.53,0.1,291.18,0,179.67,111.51000000000002
1070,O01029,2025-05-27,C0163,P0412,1030.0,In-Store,3,108.31,0.1,292.44,0,82.34,45.41999999999999
1071,O01030,2025-06-05,C0266,P0804,1031.0,Online,1,74.98,0.1,67.48,0,54.49,12.990000000000002
1072,O01031,2024-08-22,C0456,P1048,1032.0,In-Store,3,60.3,0.05,171.85,0,41.7,46.749999999999986
1073,O01032,2024-11-29,C0396,P0218,1033.0,In-Store,1,184.74,0.05,175.5,0,113.49,62.010000000000005
1074,O01033,2024-06-05,C0583,P0611,1034.0,In-Store,3,121.34,0.05,345.82,0,90.75,73.57
1075,O01034,2025-06-14,C0310,P0739,1035.0,In-Store,2,144.18,0.05,273.94,0,79.37,115.19999999999999
1076,O01035,2025-04-07,C0258,P0444,1036.0,In-Store,1,32.76,0.0,32.76,0,22.02,10.739999999999998
1077,O01036,2024-05-26,C0185,P0683,1037.0,Online,1,27.06,0.2,21.65,0,14.77,6.879999999999999
1078,O01037,2024-11-06,C0468,P0800,1038.0,In-Store,1,100.39,0.2,80.31,0,78.13,2.180000000000007
1079,O01038,2024-10-11,C0611,P0584,1039.0,In-Store,2,90.01,0.05,171.02,0,71.45,28.120000000000005
1080,O01039,2024-11-11,C0109,P0000,1040.0,In-Store,2,64.65,0.0,129.3,0,52.75,23.80000000000001
1081,O01040,2025-12-22,C0280,P0000,1041.0,In-Store,1,64.65,0.05,61.42,0,52.75,8.670000000000002
1082,O01041,2024-10-10,C0376,P0440,1042.0,In-Store,1,233.08,0.1,209.77,0,137.54,72.23000000000002
1083,O01042,2024-08-16,C0427,P0045,1043.0,Online,2,198.66,0.0,397.32,0,171.01,55.30000000000001
1084,O01043,2024-08-08,C0309,P0290,1044.0,Online,1,209.97,0.05,199.47,0,105.5,93.97
1085,O01044,2024-09-11,C0651,P0062,1045.0,In-Store,2,234.63,0.2,375.41,0,138.0,99.41000000000003
1086,O01045,2025-02-05,C0115,P0176,1046.0,In-Store,1,273.81,0.1,246.43,0,180.29,66.14000000000001
1087,O01046,2025-09-11,C0719,P1153,1047.0,In-Store,1,152.8,0.05,145.16,0,103.2,41.959999999999994
1088,O01047,2025-09-19,C0407,P0772,1048.0,Online,1,121.36,0.2,97.09,0,102.72,-5.6299999999999955
1089,O01048,2024-09-01,C0476,P0844,1049.0,Online,1,106.04,0.0,106.04,0,72.11,33.93000000000001
1090,O01049,2024-06-09,C0045,P0129,1050.0,In-Store,1,27.78,0.1,25.0,0,25.0,0.0
1091,O01050,2025-02-22,C0736,P0981,1051.0,Online,1,11.42,0.1,10.28,0,7.38,2.8999999999999995
1092,O01051,2024-12-15,C0278,P0385,1052.0,Online,3,158.79,0.2,381.1,0,105.08,65.86000000000001
1093,O01052,2025-02-10,C0665,P0090,1053.0,In-Store,1,242.17,0.2,193.74,0,154.33,39.41
1094,O01053,2025-09-27,C0719,P1000,1054.0,In-Store,2,144.44,0.0,288.88,0,103.8,81.28
1095,O01054,2025-03-05,C0090,P0752,1055.0,In-Store,2,273.69,0.05,520.01,0,150.62,218.76999999999998
1096,O01055,2024-09-26,C0380,P1128,1056.0,In-Store,2,153.7,0.1,276.66,0,86.72,103.22000000000003
1097,O01056,2025-09-24,C0594,P0822,1057.0,In-Store,1,79.83,0.1,71.85,0,55.27,16.57999999999999
1098,O01057,2024-10-16,C0688,P1012,1058.0,In-Store,1,188.59,0.1,169.73,0,103.67,66.05999999999999
1099,O01058,2024-11-23,C0088,P0518,1059.0,In-Store,3,173.43,0.1,468.26,0,119.97,108.35000000000002
1100,O01059,2025-01-11,C0461,P1104,1060.0,In-Store,3,354.64,0.0,1063.92,0,188.32,498.96000000000004
1101,O01060,2024-12-14,C0640,P0297,1061.0,In-Store,1,181.74,0.05,172.65,0,122.51,50.14
1102,O01061,2024-12-03,C0587,P0285,1062.0,In-Store,1,86.63,0.05,82.3,0,74.63,7.670000000000002
1103,O01062,2025-07-11,C0405,P0167,1063.0,In-Store,1,122.4,0.0,122.4,0,71.02,51.38000000000001
1104,O01063,2024-10-08,C0557,P0085,1064.0,In-Store,1,88.88,0.0,88.88,0,52.58,36.3
1105,O01064,2024-07-25,C0563,P0337,1065.0,In-Store,2,134.08,0.1,241.34,0,83.11,75.12
1106,O01065,2024-07-31,C0333,P0764,1066.0,In-Store,1,241.25,0.2,193.0,0,143.88,49.120000000000005
1107,O01066,2025-10-02,C0359,P0835,1067.0,In-Store,4,147.06,0.05,558.83,0,111.97,110.95000000000005
1108,O01067,2025-12-11,C0464,P0318,1068.0,In-Store,3,80.1,0.05,228.28,0,64.3,35.380000000000024
1109,O01068,2024-07-02,C0059,P1033,1069.0,In-Store,2,251.96,0.05,478.72,0,159.52,159.68
1110,O01069,2024-04-21,C0711,P0627,1070.0,Online,3,122.0,0.2,292.8,0,65.64,95.88
1111,O01070,2025-09-26,C0214,P1109,1071.0,In-Store,3,200.18,0.05,570.51,0,121.02,207.45
1112,O01071,2024-07-16,C0031,P0605,1072.0,Online,1,216.21,0.05,205.4,0,116.5,88.9
1113,O01072,2024-06-04,C0696,P0146,1073.0,Online,1,297.56,0.2,238.05,0,199.4,38.650000000000006
1114,O01073,2024-05-20,C0432,P0732,1074.0,In-Store,2,186.46,0.1,335.63,0,95.93,143.76999999999998
1115,O01074,2024-10-05,C0383,P0426,1075.0,In-Store,2,289.27,0.2,462.83,0,184.02,94.78999999999996
1116,O01075,2025-02-13,C0607,P0085,1076.0,In-Store,2,88.88,0.2,142.21,0,52.58,37.05000000000001
1117,O01076,2024-12-16,C0031,P0523,1077.0,In-Store,1,228.06,0.2,182.45,0,187.12,-4.670000000000016
1118,O01077,2025-03-20,C0788,P0200,1078.0,In-Store,1,213.08,0.1,191.77,0,130.13,61.640000000000015
1119,O01078,2024-12-14,C0701,P1004,1079.0,In-Store,1,232.49,0.0,232.49,0,157.88,74.61000000000001
1120,O01079,2024-12-19,C0777,P0177,1080.0,In-Store,1,128.6,0.0,128.6,0,91.14,37.459999999999994
1121,O01080,2025-02-12,C0741,P0192,1081.0,In-Store,3,195.65,0.1,528.26,0,128.9,141.55999999999995
1122,O01081,2025-03-27,C0480,P0070,1082.0,In-Store,1,235.0,0.2,188.0,0,176.02,11.97999999999999
1123,O01082,2025-09-23,C0420,P0194,1083.0,Online,2,45.47,0.05,86.39,0,23.95,38.49
1124,O01083,2025-01-27,C0691,P0057,1084.0,In-Store,3,190.01,0.0,570.03,0,166.72,69.87
1125,O01084,2024-06-14,C0474,P0562,1085.0,In-Store,4,274.7,0.0,1098.8,0,171.65,412.19999999999993
1126,O01085,2025-03-26,C0120,P1058,1086.0,In-Store,1,219.39,0.2,175.51,0,138.39,37.120000000000005
1127,O01086,2024-10-16,C0166,P0081,1087.0,Online,2,102.43,0.1,184.37,0,60.34,63.69
1128,O01087,2025-12-11,C0703,P0317,1088.0,In-Store,2,171.54,0.05,325.93,0,89.36,147.21
1129,O01088,2025-12-25,C0255,P0011,1089.0,In-Store,2,144.13,0.05,273.85,0,109.16,55.53000000000003
1130,O01089,2025-12-23,C0044,P0619,1090.0,Online,1,181.23,0.1,163.11,0,113.49,49.62000000000002
1131,O01090,2025-02-23,C0597,P1010,1091.0,Online,2,228.83,0.2,366.13,0,166.74,32.64999999999998
1132,O01091,2025-02-20,C0118,P0207,1092.0,Online,1,176.19,0.05,167.38,0,97.87,69.50999999999999
1133,O01092,2025-10-01,C0619,P1152,1093.0,Online,2,271.06,0.2,433.7,0,151.87,129.95999999999998
1134,O01093,2025-01-01,C0715,P0880,1094.0,Online,2,166.53,0.1,299.75,0,97.2,105.35
1135,O01094,2025-01-17,C0108,P0857,1095.0,In-Store,1,17.94,0.2,14.35,0,10.57,3.7799999999999994
1136,O01095,2024-11-26,C0432,P0137,1096.0,Online,4,8.31,0.1,29.92,0,5.52,7.840000000000003
1137,O01096,2024-09-18,C0680,P0732,1097.0,In-Store,1,186.46,0.05,177.14,0,95.93,81.20999999999998
1138,O01097,2025-09-23,C0140,P0247,1098.0,Online,1,170.48,0.0,170.48,0,120.33,50.14999999999999
1139,O01098,2025-01-16,C0680,P0402,1099.0,In-Store,3,19.94,0.1,53.84,0,14.14,11.420000000000002
1140,O01099,2025-09-03,C0489,P0136,1100.0,In-Store,1,166.07,0.05,157.77,0,133.78,23.99000000000001
1141,O01100,2024-08-09,C0118,P1146,1101.0,Online,1,250.84,0.05,238.3,0,179.22,59.08000000000001
1142,O01101,2024-04-28,C0136,P0800,1102.0,Online,1,100.39,0.0,100.39,0,78.13,22.260000000000005
1143,O01102,2024-08-16,C0012,P0230,1103.0,In-Store,2,73.43,0.0,146.86,0,47.04,52.780000000000015
1144,O01103,2025-07-16,C0140,P0654,1104.0,In-Store,2,126.06,0.2,201.7,0,77.48,46.73999999999998
1145,O01104,2025-08-13,C0193,P0972,1105.0,In-Store,1,113.58,0.0,113.58,0,81.65,31.929999999999993
1146,O01105,2025-05-15,C0566,P1108,1106.0,In-Store,1,194.34,0.05,184.62,0,167.89,16.730000000000018
1147,O01106,2025-06-16,C0522,P0297,1107.0,In-Store,1,181.74,0.2,145.39,0,122.51,22.87999999999998
1148,O01107,2025-04-19,C0074,P1159,1108.0,Online,1,308.05,0.2,246.44,0,194.07,52.370000000000005
1149,O01108,2025-12-24,C0370,P0461,1109.0,In-Store,2,201.11,0.0,402.22,0,111.01,180.20000000000002
1150,O01109,2024-11-15,C0043,P0656,1110.0,In-Store,2,192.95,0.05,366.6,0,102.59,161.42000000000002
1151,O01110,2025-12-04,C0382,P0800,1111.0,In-Store,1,100.39,0.05,95.37,0,78.13,17.24000000000001
1152,O01111,2024-07-05,C0130,P0981,1112.0,In-Store,3,11.42,0.2,27.41,0,7.38,5.27
1153,O01112,2024-08-24,C0773,P0322,1113.0,Online,2,40.71,0.1,73.28,0,20.84,31.6
1154,O01113,2025-03-01,C0076,P0886,1114.0,In-Store,3,82.92,0.0,248.76,0,53.5,88.25999999999999
1155,O01114,2024-09-03,C0721,P0298,1115.0,In-Store,2,24.97,0.1,44.95,0,13.26,18.430000000000003
1156,O01115,2025-02-19,C0287,P0951,1116.0,In-Store,3,173.19,0.1,467.61,0,116.72,117.45000000000005
1157,O01116,2024-09-29,C0548,P0669,1117.0,In-Store,2,95.28,0.2,152.45,0,75.05,2.3499999999999943
1158,O01117,2024-12-30,C0395,P0595,1118.0,In-Store,3,277.06,0.05,789.62,0,158.47,314.21000000000004
1159,O01117,2024-12-30,C0395,P0595,1118.0,In-Store,3,277.06,0.05,789.62,0,158.47,314.21000000000004
1160,O01118,2025-08-30,C0093,P1002,1119.0,In-Store,2,97.52,0.0,195.04,0,69.45,56.139999999999986
1161,O01119,2025-01-06,C0274,P0555,1120.0,In-Store,1,122.23,0.05,116.12,0,93.29,22.83
1162,O01120,2025-12-05,C0331,P0490,1121.0,In-Store,4,131.05,0.1,471.78,0,92.7,100.97999999999996
1163,O01121,2025-08-31,C0343,P1060,1122.0,In-Store,2,171.11,0.1,308.0,0,87.1,133.8
1164,O01122,2025-01-05,C0685,P0385,1123.0,In-Store,2,158.79,0.05,301.7,0,105.08,91.53999999999999
1165,O01123,2024-10-13,C0704,P0604,1124.0,Online,1,183.02,0.1,164.72,0,133.82,30.900000000000006
1166,O01124,2024-08-04,C0566,P0657,1125.0,Online,1,29.04,0.2,23.23,0,15.54,7.690000000000001
1167,O01124,2024-08-04,C0566,P0657,1125.0,Online,1,29.04,0.2,23.23,0,15.54,7.690000000000001
1168,O01125,2025-02-21,C0177,P0240,1126.0,In-Store,2,85.49,0.1,153.88,0,52.45,48.97999999999999
1169,O01126,2025-02-27,C0210,P0690,1127.0,Online,2,140.54,0.2,224.86,0,86.13,52.60000000000002
1170,O01127,2024-04-12,C0401,P0991,1128.0,In-Store,1,117.12,0.2,93.7,0,96.81,-3.1099999999999994
1171,O01128,2025-06-25,C0149,P0521,1129.0,In-Store,2,206.03,0.0,412.06,0,150.83,110.39999999999998
1172,O01129,2025-09-18,C0563,P0805,1130.0,Online,3,290.78,0.05,828.72,0,171.72,313.56000000000006
1173,O01130,2025-08-28,C0260,P1013,1131.0,In-Store,2,325.64,0.1,586.15,0,185.11,215.92999999999995
1174,O01131,2024-04-30,C0430,P0407,1132.0,Online,1,40.35,0.2,32.28,0,23.03,9.25
1175,O01132,2024-05-30,C0501,P0998,1133.0,Online,1,19.62,0.2,15.7,0,13.87,1.83
1176,O01132,2024-05-30,C0501,P0998,1133.0,Online,1,19.62,0.2,15.7,0,13.87,1.83
1177,O01133,2024-05-18,C0122,P0286,1134.0,Online,1,43.94,0.1,39.55,0,31.01,8.539999999999996
1178,O01134,2025-04-21,C0055,P0084,1135.0,In-Store,1,287.7,0.0,287.7,0,177.8,109.89999999999998
1179,O01135,2025-11-25,C0274,P0260,1136.0,In-Store,1,116.29,0.2,93.03,0,104.16,-11.129999999999995
1180,O01136,2024-12-07,C0676,P1160,1137.0,Online,1,153.34,0.0,153.34,0,86.93,66.41
1181,O01137,2024-08-17,C0639,P0567,1138.0,Online,1,335.11,0.05,318.35,0,181.49,136.86
1182,O01138,2025-10-01,C0633,P1168,1139.0,In-Store,1,99.03,0.1,89.13,0,77.09,12.039999999999992
1183,O01139,2024-08-28,C0155,P0047,1140.0,In-Store,1,141.0,0.05,133.95,0,86.75,47.19999999999999
1184,O01139,2024-08-28,C0155,P0047,1140.0,In-Store,1,141.0,0.05,133.95,0,86.75,47.19999999999999
1185,O01140,2025-02-09,C0392,P0416,1141.0,In-Store,1,166.68,0.05,158.35,0,149.54,8.810000000000002
1186,O01141,2025-11-25,C0758,P0552,1142.0,In-Store,4,167.38,0.0,669.52,0,94.4,291.91999999999996
1187,O01142,2025-02-18,C0416,P0452,1143.0,Online,3,225.95,0.05,643.96,0,161.79,158.59000000000003
1188,O01143,2025-09-22,C0225,P0572,1144.0,Online,1,271.22,0.05,257.66,0,177.14,80.52000000000004
1189,O01144,2024-08-18,C0445,P1187,1145.0,In-Store,2,230.39,0.2,368.62,0,167.74,33.139999999999986
1190,O01145,2025-04-09,C0237,P0205,1146.0,In-Store,1,14.31,0.2,11.45,0,7.9,3.549999999999999
1191,O01146,2025-07-21,C0756,P0787,1147.0,In-Store,3,220.2,0.2,528.48,0,178.71,-7.649999999999977
1192,O01147,2025-01-18,C0783,P0556,1148.0,Online,3,44.06,0.2,105.74,0,35.31,-0.19000000000001194
1193,O01148,2025-12-27,C0536,P0701,1149.0,In-Store,2,94.74,0.2,151.58,0,83.67,-15.759999999999991
1194,O01149,2025-02-13,C0621,P0420,1150.0,In-Store,3,291.86,0.0,875.58,0,183.8,324.17999999999995
1195,O01150,2024-04-19,C0715,P0773,1151.0,Online,2,311.06,0.2,497.7,0,170.36,156.97999999999996
1196,O01151,2025-10-29,C0321,P0723,1152.0,In-Store,1,170.31,0.1,153.28,0,138.26,15.02000000000001
1197,O01152,2024-05-19,C0388,P0961,1153.0,In-Store,1,123.39,0.05,117.22,0,100.83,16.39
1198,O01153,2025-07-19,C0066,P0926,1154.0,In-Store,2,107.82,0.2,172.51,0,70.55,31.409999999999997
1199,O01154,2024-06-30,C0368,P0780,1155.0,Online,1,253.19,0.2,202.55,0,194.67,7.880000000000024
1200,O01155,2025-01-06,C0434,P0183,1156.0,In-Store,1,304.66,0.05,289.43,0,181.16,108.27000000000001
1201,O01156,2024-06-12,C0266,P0980,1157.0,Online,1,34.02,0.05,32.32,0,27.92,4.399999999999999
1202,O01157,2025-12-10,C0660,P1059,1158.0,In-Store,1,121.32,0.05,115.25,0,109.33,5.920000000000002
1203,O01158,2024-08-15,C0390,P0746,1159.0,Online,2,28.27,0.05,53.71,0,15.58,22.55
